dist_km,ele,grade_pct,asym_power,asym_speed,gordon_power,gordon_speed
63.510,178.4,11.9,314.4,8.4,281.0,7.5
63.522,180.2,15.8,327.6,8.7,281.0,7.6
63.532,181.6,13.4,319.3,8.1,281.0,7.0
63.544,183.4,15.2,325.5,8.4,281.0,7.4
63.555,184.8,13.1,318.7,8.4,281.0,7.4
63.565,186.4,15.1,325.1,8.5,281.0,7.4
63.576,187.6,11.1,313.4,9.1,281.0,8.0
63.587,188.4,7.1,301.6,11.7,281.0,11.0
63.598,189.0,5.6,293.6,13.9,281.0,13.3
63.608,190.4,13.6,315.0,12.4,281.0,11.5
63.621,191.4,7.8,303.1,11.3,281.0,10.3
63.652,194.2,9.1,305.4,12.4,281.0,11.5
63.663,195.0,7.6,301.3,12.6,281.0,11.7
63.673,196.6,15.7,325.1,10.4,281.0,9.1
63.688,197.8,8.1,302.9,10.2,281.0,9.2
63.699,198.2,3.5,287.4,14.4,281.0,14.1
63.713,198.6,3.0,277.1,17.3,281.0,17.1
63.726,201.4,20.9,30.0,11.7,30.0,11.7
63.739,203.4,15.5,319.8,7.0,281.0,6.3
63.751,204.8,12.1,316.6,9.3,281.0,8.2
63.763,206.2,11.3,314.2,9.9,281.0,8.9
63.774,207.4,11.4,314.4,10.2,281.0,9.1
63.789,209.2,11.9,316.4,9.9,281.0,8.8
63.799,210.8,15.4,325.9,8.6,281.0,7.4
63.811,211.8,8.4,305.5,9.8,281.0,8.9
63.821,212.8,9.6,307.1,11.9,281.0,11.3
63.832,213.6,7.4,301.1,12.4,281.0,11.6
63.843,214.2,5.8,294.1,13.9,281.0,13.2
63.855,215.2,8.0,297.8,14.2,281.0,13.6
63.869,216.8,11.7,313.5,12.1,281.0,11.1
63.879,219.0,21.7,30.0,7.7,30.0,7.0
63.894,221.8,18.5,325.8,6.3,281.0,5.6
63.906,223.8,16.5,327.2,7.5,281.0,6.3
63.916,224.6,7.9,305.7,9.7,281.0,9.0
63.929,225.6,7.5,300.4,12.7,281.0,12.0
63.940,227.2,15.5,324.5,10.6,281.0,9.4
63.951,228.8,13.9,320.9,8.3,281.0,7.1
63.963,230.4,13.1,319.3,8.9,281.0,7.9
63.976,231.8,10.9,312.8,9.8,281.0,8.8
63.988,232.6,6.8,300.1,11.9,281.0,11.1
64.007,234.8,11.5,315.9,11.6,281.0,10.5
64.019,236.4,13.4,320.6,9.3,281.0,8.0
64.033,237.8,10.4,311.0,9.8,281.0,8.9
64.043,239.2,13.3,320.0,9.9,281.0,8.8
64.055,241.0,15.3,325.5,8.3,281.0,7.1
64.067,243.0,16.8,328.0,7.4,281.0,6.3
64.077,244.4,13.7,319.8,8.0,281.0,7.1
64.089,245.8,12.0,316.4,9.3,281.0,8.4
64.099,247.0,11.6,315.4,9.8,281.0,8.8
64.111,248.6,13.4,320.8,9.3,281.0,8.2
64.121,250.0,13.8,321.4,8.6,281.0,7.5
64.132,251.6,14.0,321.8,8.5,281.0,7.5
64.146,253.6,15.2,325.1,8.1,281.0,7.0
64.157,255.2,13.6,320.0,8.3,281.0,7.3
64.170,256.6,11.2,313.8,9.6,281.0,8.7
64.181,258.4,15.8,327.8,8.7,281.0,7.5
64.195,261.0,19.5,333.1,6.6,281.0,5.5
64.206,262.2,10.2,309.4,8.6,281.0,7.9
64.218,263.8,13.5,320.9,10.0,281.0,9.0
64.231,265.6,13.8,321.3,8.6,281.0,7.5
64.241,266.6,9.8,310.5,9.8,281.0,8.9
64.253,268.0,12.3,317.0,10.3,281.0,9.3
64.266,270.0,14.7,324.9,8.7,281.0,7.5
64.279,272.2,17.2,329.2,7.3,281.0,6.2
64.290,273.4,11.5,314.2,8.5,281.0,7.7
64.303,275.0,12.5,318.0,9.8,281.0,8.8
64.315,275.8,6.4,299.2,11.4,281.0,10.5
64.326,277.2,12.3,314.3,11.8,281.0,11.0
64.339,279.0,14.0,323.0,9.2,281.0,7.9
64.352,280.2,9.5,308.3,9.9,281.0,8.9
64.366,282.4,15.9,330.1,9.1,30.0,7.9
64.381,283.6,7.9,301.4,9.8,281.0,8.9
64.392,286.8,25.0,30.0,9.0,30.0,8.9
64.403,289.4,22.7,333.4,5.5,30.0,5.0
64.414,290.8,12.8,316.0,7.9,281.0,7.0
64.425,291.6,7.7,304.0,11.1,281.0,10.4
64.435,292.8,12.0,314.0,11.3,281.0,10.4
64.445,294.2,13.5,320.6,9.5,281.0,8.3
64.464,297.0,14.6,324.0,8.4,281.0,7.2
64.474,298.4,14.0,321.3,8.3,281.0,7.3
64.484,299.6,11.9,316.3,9.2,281.0,8.2
64.495,300.4,7.6,303.9,11.1,281.0,10.3
64.507,302.0,12.8,318.2,10.9,281.0,9.8
64.520,304.2,17.0,330.9,7.9,281.0,6.6
64.531,305.4,11.9,315.0,8.2,281.0,7.3
64.544,307.0,11.7,315.5,10.0,281.0,9.1
64.559,308.6,10.7,312.1,10.3,281.0,9.2
64.571,310.4,15.3,326.6,9.0,281.0,7.8
64.581,311.8,13.7,320.2,8.1,281.0,7.0
64.593,313.0,9.9,309.9,10.0,281.0,9.2
64.605,314.6,14.0,322.4,9.8,281.0,8.6
64.617,316.0,11.7,315.3,9.2,281.0,8.0
64.629,317.6,12.7,318.8,9.5,281.0,8.5
64.640,319.0,13.2,319.9,9.0,281.0,7.9
64.651,320.2,10.7,312.6,9.7,281.0,8.7
64.662,321.6,12.6,318.1,9.9,281.0,8.9
64.672,322.8,11.9,316.2,9.5,281.0,8.4
64.683,324.0,11.0,313.6,10.0,281.0,9.0
64.695,325.6,13.7,321.6,9.4,281.0,8.3
64.714,327.2,8.4,302.2,10.7,281.0,9.8
64.726,328.2,8.5,302.9,12.8,281.0,12.2
64.737,329.4,10.3,308.9,12.0,281.0,11.1
64.748,331.0,14.6,323.8,9.7,281.0,8.4
64.760,332.4,11.8,315.4,9.0,281.0,7.9
64.771,333.6,11.1,313.8,10.1,281.0,9.2
64.782,334.8,11.2,313.9,10.3,281.0,9.2
64.794,336.8,16.0,328.9,8.6,281.0,7.3
64.808,338.6,13.3,317.9,8.1,281.0,7.1
64.821,340.0,10.5,311.5,10.1,281.0,9.3
64.832,342.0,17.8,333.8,8.3,30.0,7.4
64.844,343.6,13.8,317.9,7.6,281.0,6.8
64.857,344.6,7.7,302.8,11.0,281.0,10.3
64.868,345.2,5.3,293.1,13.8,281.0,13.2
64.884,346.8,9.9,305.8,13.5,281.0,12.7
64.897,348.8,16.2,329.9,9.4,30.0,8.0
64.908,350.0,10.8,312.1,8.7,281.0,7.6
64.918,351.6,15.5,326.3,9.1,281.0,8.1
64.930,353.6,16.8,327.6,7.3,281.0,6.2
64.941,355.2,14.3,321.3,7.9,281.0,7.0
64.953,356.8,13.2,319.7,8.8,281.0,7.8
64.965,358.2,12.0,316.3,9.3,281.0,8.3
64.985,360.4,11.4,314.2,10.0,281.0,8.9
64.996,362.0,14.3,323.2,9.2,281.0,8.0
65.007,363.2,10.6,312.3,9.4,281.0,8.4
65.019,364.8,13.9,322.1,9.5,281.0,8.5
65.030,366.4,13.7,320.9,8.6,281.0,7.4
65.043,367.8,11.2,313.6,9.5,281.0,8.6
65.053,369.2,14.0,321.8,9.4,281.0,8.3
65.065,370.6,11.5,314.5,9.3,281.0,8.2
65.078,372.0,10.7,312.3,10.4,281.0,9.5
65.089,373.0,9.5,308.6,11.0,281.0,10.1
65.100,374.4,12.3,316.8,10.5,281.0,9.4
65.111,375.8,12.6,318.4,9.4,281.0,8.3
65.123,377.2,12.3,317.3,9.4,281.0,8.3
65.133,378.6,13.8,321.6,9.0,281.0,7.9
65.145,380.0,11.7,315.3,9.2,281.0,8.2
65.155,381.2,11.5,315.0,10.0,281.0,9.0
65.165,382.4,11.9,316.2,9.9,281.0,8.8
65.177,383.6,10.3,311.3,10.3,281.0,9.3
65.189,385.6,16.7,331.2,8.6,30.0,7.4
65.200,387.0,12.0,314.4,8.3,281.0,7.3
65.211,388.0,9.6,309.4,10.7,281.0,10.0
65.222,389.8,16.5,329.9,9.0,30.0,7.7
65.232,391.2,13.2,318.2,8.0,281.0,6.9
65.244,392.2,8.3,305.3,10.7,281.0,10.1
65.256,393.8,13.1,319.4,10.6,281.0,9.5
65.268,395.2,12.4,317.4,9.2,281.0,8.1
65.278,396.8,15.0,324.9,8.6,281.0,7.5
65.290,398.2,11.9,315.6,8.8,281.0,7.8
65.303,400.0,14.5,324.2,8.9,281.0,7.8
65.315,401.8,15.1,324.0,8.0,281.0,6.8
65.327,403.6,14.7,323.1,8.1,281.0,7.1
65.339,404.8,9.9,310.0,9.7,281.0,8.7
65.350,405.2,3.6,290.5,13.3,281.0,12.7
65.360,405.8,5.7,288.5,15.7,281.0,15.3
65.372,406.4,5.1,285.1,16.3,281.0,15.9
65.382,406.6,2.0,275.1,17.8,281.0,17.5
65.393,407.0,3.9,273.4,19.1,280.3,19.0
65.403,407.4,3.7,271.4,19.5,273.5,19.5
65.415,407.8,3.5,269.5,19.9,268.2,19.9
65.446,409.2,4.4,271.3,19.9,273.0,19.9
65.457,409.6,3.6,270.0,19.8,269.1,19.9
65.469,410.4,6.8,277.8,19.1,281.0,19.2
65.481,411.4,8.3,288.7,17.1,281.0,17.1
65.493,412.6,10.1,301.9,14.4,281.0,14.1
65.503,414.2,15.6,325.3,10.3,281.0,9.2
65.516,416.0,14.6,322.5,8.0,281.0,6.8
65.526,417.0,9.9,310.8,9.6,281.0,8.9
65.537,418.8,16.1,328.8,8.9,281.0,7.7
65.548,419.8,9.1,307.9,9.3,281.0,8.2
65.558,421.0,11.6,314.0,10.9,281.0,10.2
65.568,422.0,9.9,310.4,10.6,281.0,9.6
65.580,422.8,6.7,299.3,12.3,281.0,11.5
65.590,423.8,9.8,305.3,12.8,281.0,12.0
65.603,425.4,12.7,318.1,10.7,281.0,9.6
65.613,426.8,13.9,321.7,8.9,281.0,7.7
65.624,428.6,17.1,329.6,7.6,281.0,6.5
65.635,430.2,14.7,321.8,7.6,281.0,6.6
65.646,430.8,5.1,296.3,11.3,281.0,10.7
65.657,431.8,9.0,301.9,13.5,281.0,13.0
65.668,433.8,19.3,337.4,9.0,30.0,8.6
65.682,436.0,15.9,320.6,6.9,281.0,6.3
65.693,437.4,12.2,316.8,9.2,281.0,8.1
65.706,439.2,13.6,321.5,9.1,281.0,8.0
65.718,440.2,8.4,305.7,10.3,281.0,9.4
65.728,440.8,5.9,296.3,13.1,281.0,12.5
65.743,441.2,2.8,280.2,16.0,281.0,15.6
65.755,443.0,14.5,313.8,14.0,281.0,13.3
65.767,444.2,10.2,310.9,10.6,281.0,9.5
65.779,445.0,6.4,298.2,12.3,281.0,11.5
65.796,447.6,15.3,330.5,10.1,30.0,9.0
65.810,449.4,12.9,316.1,8.2,281.0,7.1
65.821,451.0,15.0,325.1,8.8,281.0,7.8
65.833,452.6,13.0,318.2,8.5,281.0,7.4
65.847,454.8,15.7,327.6,8.2,281.0,7.1
65.858,456.4,15.4,324.0,7.6,281.0,6.5
65.869,458.0,13.9,321.0,8.3,281.0,7.4
65.880,459.4,12.5,317.7,9.0,281.0,8.0
65.925,463.6,9.4,307.3,10.6,281.0,9.6
65.935,464.4,8.0,303.0,12.2,281.0,11.3
65.945,465.4,9.7,306.8,12.3,281.0,11.3
65.958,466.8,11.2,313.3,11.1,281.0,10.0
65.968,467.4,5.9,298.8,12.0,281.0,11.1
65.980,468.2,6.8,295.7,13.9,281.0,13.3
65.992,469.2,8.2,299.0,13.9,281.0,13.2
66.002,470.4,11.9,311.9,12.1,281.0,11.2
66.013,471.4,9.0,307.1,11.2,281.0,10.2
66.025,473.0,14.1,322.3,10.1,281.0,8.9
66.039,474.2,8.2,303.6,10.5,281.0,9.5
66.050,475.4,10.7,310.5,11.8,281.0,11.0
66.061,477.0,14.6,324.1,9.5,281.0,8.3
66.072,478.4,13.6,320.4,8.4,281.0,7.2
66.082,479.6,11.5,315.1,9.4,281.0,8.5
66.092,481.0,14.0,322.0,9.2,281.0,8.1
66.103,482.8,16.8,328.8,7.7,281.0,6.5
66.113,484.0,11.9,315.4,8.4,281.0,7.5
66.123,484.8,7.9,304.9,11.1,281.0,10.4
66.134,484.6,-1.8,273.8,15.7,281.0,15.3
66.146,487.6,24.7,30.0,12.1,30.0,12.0
66.156,488.8,11.7,312.7,7.8,281.0,7.3
66.175,490.8,10.7,312.3,10.6,281.0,9.6
66.186,492.4,14.8,324.6,9.2,281.0,8.0
66.198,493.4,8.1,304.3,10.1,281.0,9.2
66.213,494.6,8.4,302.8,12.6,281.0,11.9
66.224,495.8,10.4,309.2,12.0,281.0,11.1
66.237,497.4,12.9,319.1,10.2,281.0,9.0
66.248,498.6,10.8,313.0,9.8,281.0,8.7
66.262,500.4,12.9,319.5,9.7,281.0,8.6
66.273,501.6,10.6,312.3,9.8,281.0,8.7
66.285,502.6,8.7,306.1,11.3,281.0,10.5
66.297,503.8,9.9,308.5,11.7,281.0,10.8
66.309,505.0,9.9,309.0,11.4,281.0,10.4
66.321,506.0,8.3,304.1,11.9,281.0,11.0
66.333,507.2,9.9,308.1,12.0,281.0,11.0
66.345,508.4,9.6,308.1,11.5,281.0,10.5
66.358,509.4,8.1,303.2,12.1,281.0,11.2
66.384,511.2,6.9,296.5,13.5,281.0,12.7
66.396,512.2,8.2,298.9,14.0,281.0,13.3
66.409,512.8,4.8,289.0,14.7,281.0,14.1
66.421,513.4,5.0,285.1,16.2,281.0,15.8
66.436,514.2,5.0,282.6,16.9,281.0,16.6
66.451,515.2,7.1,288.8,16.5,281.0,16.2
66.461,516.0,7.8,293.6,15.3,281.0,14.9
66.471,516.8,7.9,296.6,14.4,281.0,13.9
66.481,517.8,9.6,303.6,13.3,281.0,12.6
66.506,519.4,6.6,295.5,13.6,281.0,12.9
66.517,520.6,10.3,305.3,13.4,281.0,12.6
66.528,521.2,5.5,294.8,13.3,281.0,12.5
66.543,522.2,6.8,293.7,14.6,281.0,14.0
66.554,523.0,7.5,295.5,14.5,281.0,13.9
66.565,523.8,7.0,295.1,14.4,281.0,13.8
66.577,524.6,6.8,294.2,14.5,281.0,13.9
66.600,525.8,5.1,286.8,15.6,281.0,15.1
66.630,527.2,4.7,280.5,17.3,281.0,17.0
66.643,527.6,3.0,273.0,18.6,278.4,18.6
66.655,528.4,6.6,279.8,18.6,281.0,18.6
66.668,529.0,4.8,278.8,17.9,281.0,18.0
66.680,529.4,3.3,273.9,18.6,280.1,18.7
66.697,530.2,4.5,273.9,19.1,279.1,19.3
66.715,531.0,4.7,274.6,19.1,280.6,19.3
66.727,531.6,4.7,275.3,18.9,281.0,19.2
66.738,532.6,9.0,288.3,17.4,281.0,17.6
66.754,533.6,6.2,288.6,15.9,281.0,15.9
66.766,534.8,10.0,301.6,14.4,281.0,14.1
66.777,536.8,19.5,30.0,9.0,30.0,8.7
66.788,540.2,25.0,336.8,5.1,30.0,5.0
66.800,541.6,11.8,312.2,7.9,281.0,7.4
66.812,543.2,13.9,322.2,9.5,281.0,8.4
66.823,544.6,12.7,318.1,8.9,281.0,7.7
66.834,545.0,3.6,292.1,12.2,281.0,11.6
66.846,545.4,3.3,281.5,16.3,281.0,16.0
66.857,547.4,18.2,326.1,12.5,281.0,11.5
66.868,548.8,13.0,318.4,8.4,281.0,7.2
66.879,550.4,14.5,323.5,8.7,281.0,7.7
66.889,551.8,13.2,319.3,8.6,281.0,7.5
66.900,553.0,10.8,313.0,9.7,281.0,8.9
66.912,554.2,10.3,311.2,10.7,281.0,9.7
66.924,555.4,10.3,310.7,10.9,281.0,9.9
66.934,556.6,11.2,313.5,10.6,281.0,9.6
66.946,558.2,13.5,321.2,9.5,281.0,8.3
66.959,559.6,11.0,313.2,9.5,281.0,8.5
66.970,561.0,12.6,318.2,9.8,281.0,8.8
66.982,562.6,12.9,319.2,9.2,281.0,8.0
66.993,563.8,11.3,314.6,9.6,281.0,8.6
67.007,565.2,10.3,311.0,10.5,281.0,9.5
67.019,566.6,11.7,315.3,10.4,281.0,9.4
67.030,567.8,10.5,311.8,10.3,281.0,9.3
67.049,569.2,7.4,299.0,12.1,281.0,11.4
67.060,569.6,3.5,286.0,15.0,281.0,14.5
67.071,570.8,10.8,302.0,14.7,281.0,14.1
67.083,572.2,11.7,313.5,11.6,281.0,10.6
67.093,573.2,10.0,310.4,10.7,281.0,9.6
67.105,574.4,10.3,310.8,11.0,281.0,10.0
67.130,576.2,7.2,299.4,12.4,281.0,11.5
67.143,577.0,6.3,293.5,14.3,281.0,13.6
67.154,577.4,3.6,283.7,15.9,281.0,15.4
67.168,578.4,7.3,290.0,16.3,281.0,15.9
67.178,579.8,13.2,312.1,13.1,281.0,12.3
67.189,581.0,11.1,313.3,10.5,281.0,9.4
67.201,582.0,8.0,303.7,11.4,281.0,10.5
67.213,583.2,10.1,308.7,12.0,281.0,11.1
67.226,584.2,8.0,302.7,12.1,281.0,11.2
67.239,585.0,6.3,295.4,13.6,281.0,12.8
67.253,585.8,5.4,288.8,15.1,281.0,14.6
67.270,586.8,6.0,288.3,15.9,281.0,15.5
67.307,588.8,5.4,284.7,16.4,281.0,16.1
67.321,589.8,7.1,289.7,16.3,281.0,16.0
67.332,590.4,5.6,287.6,15.9,281.0,15.5
67.343,591.0,5.4,285.8,16.3,281.0,16.0
67.354,591.2,1.7,273.9,17.8,281.0,17.6
67.378,591.8,2.5,266.1,20.2,260.2,20.1
67.390,592.0,1.6,258.7,21.9,242.8,21.7
67.409,591.8,-1.1,243.1,24.3,212.6,23.8
67.428,592.0,1.1,239.5,26.4,208.2,25.6
67.441,592.2,1.5,238.6,26.9,207.8,25.9
67.455,592.8,4.5,245.7,26.2,222.5,25.1
67.482,593.8,3.6,251.2,24.6,234.8,23.4
67.519,594.6,2.2,250.1,24.2,232.0,23.0
67.542,594.8,0.9,243.9,25.4,219.4,24.2
67.554,596.0,10.2,262.9,23.9,265.3,22.6
67.566,597.0,8.2,276.7,20.0,281.0,18.9
67.577,597.6,5.2,278.1,18.4,281.0,17.5
67.588,596.8,-7.2,0.0,20.3,0.0,19.7
67.600,597.2,3.6,260.1,22.3,249.3,21.8
67.611,597.4,1.8,256.4,22.6,240.8,22.0
67.622,597.6,1.8,253.5,23.3,234.8,22.7
67.633,598.0,3.6,255.5,23.4,240.1,22.7
67.644,598.4,3.6,257.1,23.0,244.2,22.3
67.655,598.6,1.8,254.1,23.2,237.2,22.4
67.670,599.2,4.0,258.0,23.1,246.7,22.3
67.681,599.6,3.6,259.2,22.5,249.5,21.7
67.692,599.8,1.8,255.7,22.8,240.8,22.0
67.703,600.2,3.6,257.3,23.0,244.9,22.2
67.714,600.6,3.6,258.7,22.7,248.3,21.9
67.726,600.8,1.8,255.3,22.9,240.0,22.1
67.737,601.2,3.6,256.9,23.1,244.3,22.3
67.748,601.8,5.4,262.9,22.2,259.2,21.4
67.759,602.0,1.8,258.6,22.1,247.5,21.3
67.774,602.6,4.0,261.4,22.2,254.2,21.5
67.785,603.0,3.6,262.0,21.8,255.2,21.2
67.796,603.2,1.8,257.9,22.2,244.8,21.6
67.811,603.4,1.3,252.5,23.3,232.9,22.6
67.822,603.2,-1.8,242.1,25.1,212.6,24.3
67.833,603.4,1.8,241.6,26.3,212.8,25.3
67.852,604.2,4.3,250.0,25.4,230.9,24.3
67.863,604.2,0.0,244.2,25.1,219.0,24.0
67.874,604.8,5.4,251.7,24.9,235.8,23.7
67.907,605.2,1.2,245.1,25.0,221.8,23.8
67.918,605.8,5.4,250.9,25.1,235.1,23.8
67.930,606.0,1.8,249.0,24.5,230.5,23.2
67.941,605.8,-1.8,239.4,25.7,211.2,24.5
67.952,606.2,3.6,243.3,26.4,219.3,25.1
67.963,606.6,3.6,246.7,25.6,226.7,24.2
67.974,607.0,3.6,249.6,24.9,233.1,23.5
67.985,607.6,5.4,256.6,23.8,249.2,22.4
67.996,607.8,1.8,253.7,23.3,240.7,22.0
68.007,608.0,1.8,251.3,23.9,234.7,22.7
68.018,608.4,3.6,253.6,23.9,240.0,22.7
68.037,608.6,1.1,247.3,24.3,225.9,23.2
68.052,608.8,1.3,244.4,25.4,220.4,24.2
68.070,609.0,1.1,240.6,26.1,213.7,24.8
68.081,609.4,3.6,244.4,26.1,221.7,24.8
68.093,609.8,3.6,247.6,25.3,228.9,23.9
68.104,611.0,10.8,268.7,22.6,281.0,21.3
68.115,611.2,1.8,262.9,20.9,261.9,19.8
68.126,611.0,-1.8,250.0,23.0,229.3,22.1
68.674,611.0,0.0,200.3,28.8,176.9,27.6
68.685,611.2,1.9,198.0,32.8,174.2,31.3
68.702,611.0,-1.2,188.9,32.8,169.5,31.4
68.719,610.8,-1.2,181.5,33.5,165.8,32.2
68.731,611.0,1.6,190.3,33.5,170.1,32.1
68.743,611.0,0.0,190.2,33.1,170.1,31.7
68.775,610.8,-0.6,184.7,33.4,167.3,32.1
68.803,610.2,-2.1,168.4,34.6,159.4,33.3
68.826,610.0,-0.9,162.9,35.5,156.6,34.4
68.842,609.8,-1.3,159.4,35.7,154.7,34.7
68.876,609.2,-1.8,151.1,36.3,150.9,35.4
68.894,609.0,-1.1,148.3,36.8,149.3,36.1
68.922,608.8,-0.7,150.8,36.7,149.9,36.0
68.941,608.6,-1.1,151.1,36.6,149.7,36.0
68.969,608.2,-1.4,147.9,36.8,148.2,36.3
69.004,608.0,-0.6,151.7,36.7,149.4,36.2
69.022,607.2,-4.5,131.5,37.4,141.8,37.0
69.039,607.0,-1.2,133.3,38.2,142.1,38.0
69.065,607.2,0.8,147.8,37.3,147.1,37.1
69.083,606.6,-3.4,137.5,37.1,143.3,36.9
69.110,605.8,-3.0,126.5,38.4,139.3,38.3
69.128,605.6,-1.1,126.7,38.9,139.0,38.9
69.147,605.4,-1.0,130.4,38.6,140.0,38.7
69.168,605.2,-1.0,133.0,38.3,140.7,38.4
69.188,604.6,-2.9,126.0,38.6,138.3,38.7
69.276,603.0,-1.8,121.3,39.2,136.2,39.5
69.310,602.6,-1.2,124.5,39.1,136.7,39.6
69.332,602.4,-0.9,129.7,38.6,138.3,39.1
69.364,602.6,0.6,147.8,37.4,144.5,37.9
69.418,603.2,1.1,176.7,34.9,156.8,35.1
69.450,603.0,-0.6,182.1,33.7,160.7,33.5
69.482,602.2,-2.5,161.9,35.0,152.9,34.7
69.503,601.6,-2.8,145.4,36.7,146.6,36.4
69.537,601.8,0.6,157.2,36.5,150.9,36.2
69.559,601.6,-0.9,160.9,35.7,152.5,35.3
69.583,601.4,-0.8,160.1,35.8,152.3,35.4
69.642,600.0,-2.4,140.8,37.0,144.8,36.7
69.679,599.6,-1.1,135.9,38.0,142.5,37.9
69.703,599.2,-1.7,134.8,38.0,141.9,37.9
69.726,598.6,-2.5,127.5,38.5,139.2,38.5
69.750,598.0,-2.6,120.0,39.2,136.5,39.3
69.773,597.4,-2.6,113.9,39.7,134.3,40.0
69.796,597.2,-0.9,118.3,39.7,135.3,40.0
69.818,597.0,-0.9,124.9,39.0,137.1,39.5
69.871,597.4,0.8,152.0,37.1,146.4,37.5
69.891,597.6,1.0,175.2,35.0,156.1,35.1
69.921,597.4,-0.7,173.0,34.6,156.0,34.6
69.941,597.2,-1.0,168.4,34.9,154.8,34.7
69.961,597.0,-1.0,166.0,35.2,154.1,34.9
69.992,596.8,-0.7,165.1,35.3,154.0,35.0
70.012,596.4,-2.0,157.8,35.8,151.4,35.4
70.052,595.2,-3.0,137.2,37.3,143.6,37.1
70.111,594.4,-1.4,131.3,38.4,140.8,38.3
70.131,594.2,-1.0,135.0,38.1,141.7,38.2
70.151,594.0,-1.0,137.5,37.9,142.4,38.0
70.190,594.2,0.5,154.9,36.8,148.7,36.8
70.219,594.4,0.7,171.4,35.1,155.7,35.0
70.240,594.2,-1.0,171.4,34.7,156.2,34.4
70.260,594.0,-1.0,167.6,35.0,155.1,34.7
70.279,593.4,-3.0,149.9,35.9,148.3,35.6
70.299,592.4,-5.2,0.0,37.5,0.0,37.2
70.326,592.0,-1.5,131.6,38.3,141.5,38.1
70.344,591.8,-1.1,133.7,38.2,141.8,38.1
70.362,591.6,-1.1,135.5,38.0,142.2,38.0
70.379,591.0,-3.4,123.6,38.5,138.0,38.5
70.405,590.0,-3.9,109.8,39.8,133.4,39.9
70.423,589.4,-3.4,98.0,41.0,129.5,41.2
70.440,589.2,-1.1,104.2,41.0,130.9,41.4
70.458,589.4,1.1,122.8,39.9,136.2,40.4
70.476,589.0,-2.1,119.9,39.2,135.2,39.7
70.496,588.0,-5.2,0.0,40.0,0.0,40.5
70.544,586.4,-3.3,93.4,41.4,127.3,42.0
70.583,585.2,-3.1,83.2,42.4,123.8,43.3
70.610,585.4,0.7,103.0,41.5,128.5,42.6
70.811,585.6,0.1,159.0,37.0,148.7,37.5
70.922,585.0,-0.5,176.1,34.2,159.5,33.8
70.984,584.0,-1.6,158.8,35.5,152.9,34.9
71.020,584.6,1.7,176.0,35.1,160.1,34.5
71.048,584.2,-1.4,173.8,34.3,159.4,33.5
71.066,584.0,-1.1,167.0,35.0,156.5,34.3
71.093,583.6,-1.5,160.6,35.5,153.9,34.8
71.110,583.2,-2.3,149.6,36.3,149.3,35.7
71.128,583.0,-1.1,149.2,36.7,148.9,36.2
71.147,582.8,-1.1,148.9,36.8,148.6,36.3
71.166,582.6,-1.1,148.9,36.8,148.4,36.3
71.185,582.4,-1.0,149.1,36.8,148.2,36.4
71.204,582.0,-2.1,142.2,37.1,145.6,36.7
71.262,581.6,-0.7,148.3,37.0,147.5,36.7
71.281,580.6,-5.4,0.0,37.4,0.0,37.2
71.299,580.4,-1.1,133.9,38.2,142.1,38.0
71.325,580.6,0.8,148.4,37.3,147.1,37.1
71.352,581.0,1.5,170.2,35.4,155.7,35.2
71.369,580.8,-1.1,170.7,34.6,156.4,34.3
71.387,580.2,-3.5,152.5,35.6,149.2,35.3
71.404,580.0,-1.2,151.2,36.5,148.7,36.2
71.464,579.6,-0.7,155.1,36.3,150.1,36.0
71.482,579.0,-3.3,141.5,36.7,145.0,36.5
71.509,578.6,-1.5,139.9,37.5,144.2,37.3
71.537,578.8,0.7,153.6,36.8,149.1,36.6
71.556,579.0,1.0,170.6,35.4,156.1,35.2
71.576,578.8,-1.0,167.0,35.0,154.9,34.7
71.605,578.0,-2.7,150.8,36.1,148.6,35.8
71.633,577.2,-2.9,133.9,37.7,142.3,37.5
71.839,572.8,-2.1,115.4,39.4,134.5,39.7
71.858,572.2,-3.2,101.3,40.7,129.0,41.4
71.885,572.4,0.7,120.2,39.9,134.3,40.7
71.912,573.8,5.1,173.6,36.0,153.1,36.7
71.931,574.8,5.3,226.2,31.5,180.1,31.9
71.950,575.8,5.2,240.3,28.2,204.5,28.2
71.970,576.6,4.0,248.3,25.7,222.3,25.3
71.991,577.2,2.8,249.5,24.7,226.6,24.0
72.039,577.6,0.8,240.8,25.9,212.2,24.9
72.108,575.0,-3.8,176.5,32.3,163.1,31.2
72.137,573.2,-6.1,0.0,38.8,0.0,38.0
72.183,571.2,-4.4,87.1,41.7,128.5,41.3
72.212,570.2,-3.4,73.3,43.4,123.4,43.5
72.417,562.2,-3.9,48.2,45.2,114.6,46.4
72.440,561.2,-4.3,55.3,44.9,118.9,45.1
72.465,559.6,-6.5,0.0,46.1,0.0,46.5
72.489,557.6,-8.1,0.0,48.3,0.0,48.6
72.527,554.8,-7.4,0.0,50.6,0.0,50.8
72.553,553.8,-3.8,22.5,51.2,105.2,51.4
72.579,554.0,0.8,25.4,49.1,110.1,49.7
72.607,554.4,1.5,59.0,45.7,117.8,46.6
72.635,555.4,3.6,110.9,41.4,130.5,42.6
72.664,556.0,2.1,151.4,37.4,143.2,38.5
72.740,555.4,-0.8,159.6,35.8,147.9,36.6
72.833,553.4,-2.2,138.2,37.2,141.8,37.6
